V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,75;0,32767999999999997;0,3215215;0,000131052;2,750775;-1,15663e-05;0,7550601807023873
2,75;0,32767999999999997;0,3216315;0,0002621385;2,750775;-2,382845e-05;0,7774562912016045
2,75;0,32767999999999997;0,32156;0,000524284;2,75078;-4,83036e-05;0,7881308474207994
2,75;0,32767999999999997;0,324428;0,00104767;2,75079;-9,82476e-05;0,7950539215149361
2,75;0,32767999999999997;0,323673;0,00209628;2,75078;-0,000196903;0,7982889591772018
2,75;0,196608;0,1723925;4,09588e-06;2,75075;5,05038e-07;0,0
2,75;0,196608;0,1730915;8,19184e-06;2,73108;2,247695e-07;0,0
2,75;0,196608;0,17352;1,63746e-05;2,7508;-5,8661199999999996e-08;0,0569874593523937
2,75;0,196608;0,17330600000000002;3,275875e-05;2,7508049999999997;-7,578655e-07;0,3674777203471513
2,75;0,196608;0,173304;6,55287e-05;2,75082;-2,14892e-06;0,520655237805875
2,75;0,196608;0,17339;0,000131051;2,75077;-4,94936e-06;0,5997738340003875
2,75;0,196608;0,173456;0,000262139;2,75079;-1,06475e-05;0,6437862162197838
2,75;0,196608;0,173522;0,000524284;2,75079;-2,19576e-05;0,6641334025653995
2,75;0,196608;0,177387;0,00104766;2,7508;-4,59476e-05;0,6803457912323772
2,75;0,196608;0,1806465;0,002096235;2,75078;-9,504905e-05;0,6902809804713856
2,75;0,196608;0,188197;0,004193615;2,75077;-0,00020209699999999999;0,7042260091404031
2,75;0,065536;0,04214615;4,0959049999999995e-06;2,75074;4,906605e-07;0,0
2,75;0,065536;0,04205105;8,191885000000001e-06;2,747105;5,76811e-07;0,0
2,75;0,065536;0,041988;1,637465e-05;2,711035;1,49825e-07;0,0
2,75;0,065536;0,04188025;3,2759050000000006e-05;2,7507650000000003;4,460665e-07;0,0
2,75;0,065536;0,0418319;6,55305e-05;2,75073;2,408355e-07;0,0
2,75;0,065536;0,0417521;0,000131053;2,75078;-5,19991e-08;0,026143724115997025
2,75;0,065536;0,04185345;0,000262143;2,75079;-6,19468e-07;0,15528793762390694
2,75;0,065536;0,042795849999999996;0,0005242885000000001;2,7508549999999996;-1,837135e-06;0,22519740937230986
2,75;0,065536;0,04545175;0,00104769;2,750795;-4,90021e-06;0,2830843524854151
2,75;0,065536;0,0493479;0,00209637;2,750795;-1,23765e-05;0,3293701075533534
2,75;0,065536;0,0587077;0,004186530000000001;2,7508;-3,4949799999999995e-05;0,3911699777170917
2,75;0,065536;0,0643319;0,00838777;2,83631;-9,62927e-05;0,5061477092893379
3,0;1,507328;1,535885;1,637415e-05;3,0007849999999996;-6,9317649999999995e-06;0,8270632939193944
3,0;1,507328;1,53688;3,27591e-05;3,00078;-1,468555e-05;0,8753354902353376
3,0;1,507328;1,5326849999999999;6,55288e-05;3,0008;-3,00804e-05;0,8987324999350146
3,0;1,507328;1,5321850000000001;0,0001310485;3,00079;-6,08555e-05;0,9094626253299523
3,0;1,507328;1,5267;0,0002621355;3,00079;-0,0001221815;0,9161295200856254
3,0;1,507328;1,5212949999999998;0,000524286;3,0008;-0,0002440845;0,9185303680154021
3,0;1,507328;1,517285;0,0010475900000000002;3,000795;-0,000484955;0,9154434119148953
3,0;1,507328;1,50802;0,00209621;3,00082;-0,000946355;0,8983140348108869
3,0;1,507328;1,5113400000000001;0,00419366;3,00078;-0,001899965;0,8995223875598779
3,0;1,507328;1,50412;0,00838777;3,00078;-0,00379434;0,9024135498016592
3,0;1,376256;1,40288;1,63744e-05;3,00078;-6,21056e-06;0,8113102377232123
3,0;1,376256;1,40294;3,27598e-05;3,00078;-1,30358e-05;0,8510344998917557
3,0;1,376256;1,398615;6,552795000000001e-05;3,00078;-2,72518e-05;0,8922009760213078
3,0;1,376256;1,398665;0,0001310505;3,00078;-5,527145e-05;0,9048941418331298
3,0;1,376256;1,393275;0,000262137;3,0008;-0,0001109525;0,9116147063398391
3,0;1,376256;1,388125;0,0005242854999999999;3,00079;-0,000221743;0,9142505832840748
3,0;1,376256;1,38536;0,00104763;3,00079;-0,000441198;0,9122400703728277
3,0;1,376256;1,37512;0,00209621;3,0008150000000002;-0,000857761;0,8929484731556578
3,0;1,376256;1,3796499999999998;0,00419354;3,00078;-0,0017242400000000001;0,8942979878237121
3,0;1,376256;1,37858;0,008387875;3,00083;-0,003459635;0,8977766729480048
3,0;1,245184;1,269105;1,63731e-05;3,00074;-5,445745000000001e-06;0,7865094714756319
3,0;1,245184;1,267465;3,27583e-05;3,0008049999999997;-1,1884600000000001e-05;0,8590509582073325
3,0;1,245184;1,26436;6,552735e-05;3,00079;-2,454875e-05;0,8891014551973391
3,0;1,245184;1,26454;0,0001310525;3,000775;-4,964265e-05;0,8989650779229577
3,0;1,245184;1,259035;0,000262138;3,00079;-9,969455e-05;0,9064366034496285
3,0;1,245184;1,2539500000000001;0,0005242895;3,00079;-0,0001989515;0,9079564585565798
3,0;1,245184;1,252855;0,001047685;3,00079;-0,00039785700000000005;0,9095580982198803
3,0;1,245184;1,241455;0,002096255;3,0008150000000002;-0,0007705585;0,8885086788291927
3,0;1,245184;1,24502;0,00419361;3,0007849999999996;-0,001544875;0,8879008140427134
3,0;1,245184;1,246635;0,008387795;3,00085;-0,003107505;0,8917923968622886
3,0;1,114112;1,13436;1,63729e-05;3,000775;-4,9504900000000004e-06;0,8000874782672875
3,0;1,114112;1,1319599999999999;3,2759449999999993e-05;3,0008;-1,050465e-05;0,8501530638756947
3,0;1,114112;1,12969;6,5528e-05;3,00078;-2,167805e-05;0,8787589732611256
3,0;1,114112;1,1299649999999999;0,0001310555;3,0008049999999997;-4,400875e-05;0,891784128924866
3,0;1,114112;1,12433;0,000262139;3,000795;-8,841105000000001e-05;0,9001475020603303
3,0;1,114112;1,12396;0,0005242865000000001;3,0008150000000002;-0,00017722149999999998;0,9024890754802266
3,0;1,114112;1,12027;0,00104766;3,00077;-0,0003544445;0,9062530723516732
3,0;1,114112;1,11123;0,002096155;3,00079;-0,0006911365;0,8903704501302553
3,0;1,114112;1,1094149999999998;0,00419363;3,00078;-0,00136471;0,8802159140988088
3,0;1,114112;1,11245;0,0083878;3,00083;-0,00275034;0,8845042085007366
3,0;0,98304;0,999475;1,63734e-05;3,00078;-4,16191e-06;0,7636941020680008
3,0;0,98304;0,9964985;3,27584e-05;3,000775;-9,0747e-06;0,8344242358689625
3,0;0,98304;0,995066;6,55282e-05;3,00078;-1,885905e-05;0,8679161029343495
3,0;0,98304;0,9952;0,000131049;3,00079;-3,840045e-05;0,8835185266953556
3,0;0,98304;0,993315;0,000262139;3,0008;-7,740095e-05;0,8922596367531769
3,0;0,98304;0,9900045;0,0005242854999999999;3,000775;-0,0001550585;0,8964581520774593
3,0;0,98304;0,9854625;0,001047535;3,0007849999999996;-0,00030949600000000003;0,899677115671865
3,0;0,98304;0,981317;0,002096185;3,00078;-0,0006116645;0,8922716735689538
3,0;0,98304;0,97299;0,004193615;3,00078;-0,001184085;0,8708272583863264
3,0;0,98304;0,976612;0,00838786;3,00084;-0,00238949;0,8753345209705655
3,0;0,8519680000000001;0,864462;8,19185e-06;3,0008;-1,3857e-06;0,5876096990312681
3,0;0,8519680000000001;0,8644465;1,6374e-05;3,00077;-3,56493e-06;0,7561858531868415
3,0;0,8519680000000001;0,8611285;3,27588e-05;3,000775;-7,720145e-06;0,8212042060850208
3,0;0,8519680000000001;0,859874;6,552844999999999e-05;3,0007849999999996;-1,604105e-05;0,8542743106407735
3,0;0,8519680000000001;0,860079;0,000131055;3,00078;-3,280145e-05;0,8732571577077297
3,0;0,8519680000000001;0,8605419999999999;0,000262139;3,0007849999999996;-6,630395e-05;0,882015306969469
