Time [s],Sheep1,Sheep2
89.924304516,1,0
90.035180152,0,0
90.035387548,1,0
90.035387788,1,1
90.035408270,1,0
90.146291142,0,0
90.146491360,1,0
90.146491604,1,1
90.146502014,1,0
90.257380364,0,0
90.257595230,1,0
90.257595476,1,1
90.257615964,1,0
90.368498126,0,0
90.368699086,1,0
90.368699672,1,1
90.368710114,1,0
90.479596398,0,0
90.479802606,1,0
90.479803206,1,1
90.479823646,1,0
90.590704502,0,0
90.590906648,1,0
90.590907080,1,1
90.590917538,1,0
90.701982944,0,0
90.702010644,1,0
90.702011262,1,1
90.702081890,1,0
90.812902936,0,0
90.813114472,1,0
90.813114892,1,1
90.813145362,1,0
90.924016780,0,0
90.924217996,1,0
90.924218446,1,1
90.924228884,1,0
91.035104492,0,0
91.035321700,1,0
91.035321946,1,1
91.035342414,1,0
91.146224702,0,0
91.146425730,1,0
91.146426390,1,1
91.146446844,1,0
91.257328668,0,0
91.257529112,1,0
91.257529358,1,1
91.257539800,1,0
91.368423398,0,0
91.368633088,1,0
91.368633332,1,1
91.368653770,1,0
91.479537172,0,0
91.479736908,1,0
91.479737148,1,1
91.479747576,1,0
91.590636202,0,0
91.590840508,1,0
91.590840754,1,1
91.590861192,1,0
91.701743436,0,0
91.701944234,1,0
91.701944480,1,1
91.701964946,1,0
91.813408120,0,0
91.813408692,1,0
91.813409138,1,1
91.813489762,1,0
91.923954118,0,0
91.924152076,1,0
91.924152696,1,1
91.924163106,1,0
92.035044472,0,0
92.035255840,1,0
92.035256270,1,1
92.035326864,1,0
92.146163752,0,0
92.146359600,1,0
92.146360290,1,1
92.146370698,1,0
92.257246798,0,0
92.257463652,1,0
92.257464264,1,1
92.257494764,1,0
92.368367146,0,0
92.368567028,1,0
92.368567272,1,1
92.368577696,1,0
92.479461832,0,0
92.479670738,1,0
92.479670982,1,1
92.479691422,1,0
92.590574464,0,0
92.590774478,1,0
92.590774724,1,1
92.590795172,1,0
92.701678164,0,0
92.701878324,1,0
92.701878554,1,1
92.701888982,1,0
92.812778558,0,0
92.812982324,1,0
92.812982942,1,1
92.813003382,1,0
92.923966344,0,0
92.924086206,1,0
92.924086836,1,1
92.924127362,1,0
93.034977422,0,0
93.035189920,1,0
93.035190614,1,1
93.035221086,1,0
93.146092362,0,0
93.146293630,1,0
93.146294084,1,1
93.146314554,1,0
93.257188564,0,0
93.257397180,1,0
93.257397426,1,1
93.257417878,1,0
93.368300286,0,0
93.368501084,1,0
93.368501330,1,1
93.368511774,1,0
93.479405510,0,0
93.479605264,1,0
93.479605504,1,1
93.479615948,1,0
93.590490842,0,0
93.590708756,1,0
93.590708996,1,1
93.590729474,1,0
93.701606112,0,0
93.701812450,1,0
93.701812696,1,1
93.701823114,1,0
93.812702166,0,0
93.812916290,1,0
93.812916980,1,1
93.812937420,1,0
93.923821604,0,0
93.924019972,1,0
93.924020422,1,1
93.924030830,1,0
94.034912388,0,0
94.035124006,1,0
94.035124620,1,1
94.035145060,1,0
94.146027408,0,0
94.146227916,1,0
94.146228574,1,1
94.146249064,1,0
94.257129612,0,0
94.257331196,1,0
94.257331628,1,1
94.257362094,1,0
94.368235060,0,0
94.368435302,1,0
94.368435542,1,1
94.368455988,1,0
94.479333084,0,0
94.479539002,1,0
94.479539446,1,1
94.479549880,1,0
94.590438576,0,0
94.590643062,1,0
94.590643674,1,1
94.590664110,1,0
94.701545996,0,0
94.701746426,1,0
94.701746678,1,1
94.701757086,1,0
94.812640372,0,0
94.812850556,1,0
94.812850796,1,1
94.812871236,1,0
94.923740310,0,0
94.923953976,1,0
94.923954218,1,1
94.923974654,1,0
